mirRNA	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
hsa-miR-99a-5p	40.55474071816355	-0.6709361369181966	0.32879499315818794	-2.040591100471532	0.04129148750690068	1
hsa-miR-100-5p	283.7592714597383	0.22656033285614036	0.1466749090970157	1.5446427357680226	0.1224327031291287	1
hsa-miR-100-3p	1.2976030832954655	-0.012897490646744003	1.077113883127195	-0.011974119773944976	0.9904462630054535	1
hsa-miR-101-3p	3.006608712384455	-0.15309253054243524	0.9329761441699855	-0.16409050917227122	0.8696598931268674	1
hsa-miR-29b-1-5p	58.88592221248009	-0.32410814519217035	0.2249114594999816	-1.4410477167891789	0.14957120265549018	1
hsa-miR-29b-3p	11.703583041188198	0.43841121823736207	0.4388629744140552	0.9989706213487335	0.3178089232560896	1
hsa-miR-29b-2-5p	4.387165460952869	0.34412446141117353	0.5719354113380891	0.6016841317904527	0.5473844146201192	1
hsa-miR-103a-2-5p	8.374434292587601	-0.186466214134827	0.42875945427361634	-0.434897032068317	0.6636371689862192	1
hsa-miR-103a-3p	532.5974009822579	-0.24420758928098935	0.117792495355917	-2.0732015952552976	0.038153521999560236	1
hsa-miR-103a-1-5p	8.374434292587601	-0.186466214134827	0.42875945427361634	-0.434897032068317	0.6636371689862192	1
hsa-miR-106a-5p	409.46249445032925	-0.12519576957148423	0.11772013302909634	-1.0635034666545966	0.2875536939218198	1
hsa-miR-107	474.35817390495583	-0.22050374740645565	0.11589409975236546	-1.9026313494613867	0.057088665529916045	1
hsa-miR-16-2-3p	1.1364887996357662	0.9229049080276034	1.1421379668794334	0.8080502835827953	0.41906163605688773	1
hsa-miR-192-5p	145.7294494537972	0.43472863384165544	0.2642771798227746	1.6449722754465077	0.09997552861101594	1
hsa-miR-192-3p	8.08818909567067	0.5282670452553825	0.46779612386340164	1.1292676837348883	0.25878492907676265	1
hsa-miR-196a-5p	32.46348864849105	0.5218034829391991	0.19848956547091534	2.628871103129393	0.008566882569018648	1
hsa-miR-197-3p	2.3234820100279143	0.32790040945561544	0.6554286337909947	0.5002839249775246	0.6168751713646008	1
hsa-miR-199a-5p	39.95685100125428	0.09934748078174338	0.2273354945068092	0.4370082243306168	0.6621053835741627	1
hsa-miR-199a-3p	192.9607729946727	-1.6322851766305645e-4	0.15922574068693826	-0.0010251390067890357	0.9991820575570702	1
